Region,Sub region,Country,Source,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
Europe,Northern Europe,Latvia,UN-CTS,8305,8231,7646,6965,6548,6548,7055,6780,6561,6117,5136,4745,4409,,,360.2,361.2,339.5,313.0,297.8,301.5,328.9,320.0,313.5,296.0,251.7,235.4,221.3,
Asia,Western Asia,Lebanon,UN-CTS/WPB-ICPR,6382,5990,6921,6101,5870,4686,4901,5060,5169,5060,5393,6012,6320,,,172.4,155.1,173.6,150.4,143.6,114.0,117.2,116.7,112.7,102.9,102.2,107.3,108.0,
Africa,Southern Africa,Lesotho,UN-CTS/WPB-ICPR,,,2712,,2852,2594,2555,2498,,2564,,2073,,,,,,139.1,,143.9,129.7,126.5,122.4,,122.7,,96.6,,
Africa,Western Africa,Liberia,WPB-ICPR,,,,,1022,,1420,,1601,,1827,,2104,,,,,,,29.1,,37.3,,39.3,,42.6,,46.8,
Africa,Northern Africa,Libya,WPB-ICPR,,9763,,,13217,,,13242,,3186,5328,6187,,,,,171.1,,,221.4,,,214.6,,51.4,86.0,99.7,,
Europe,Western Europe,Liechtenstein,UN-CTS,,,130,98,26,78,149,76,71,60,68,53,53,72,,,,373.0,279.2,73.6,219.5,416.6,211.1,195.8,164.2,184.6,142.8,141.7,191.2
Europe,Northern Europe,Lithuania,UN-CTS,8063,8125,8137,8079,7866,8000,8655,9139,9920,9729,9261,8636,7355,6815,,236.2,240.3,243.3,244.5,241.3,248.9,273.1,292.6,322.1,320.3,309.0,291.6,250.9,233.7
Europe,Western Europe,Luxembourg,UN-CTS/WPB-ICPR,,602,693,735,741,762,702,681,637,666,656,626,691,724,,,133.2,151.4,157.9,156.1,157.1,141.5,134.1,122.5,125.1,120.4,112.5,121.9,126.1
Africa,Eastern Africa,Madagascar,UN-CTS/WPB-ICPR,19000,19971,20294,17495,,16555,,18355,18578,19150,19804,20353,20595,,,110.0,112.2,110.7,92.7,,82.8,,86.8,85.4,85.7,86.3,86.3,85.0,
Africa,Eastern Africa,Malawi,WPB-ICPR,8566,9220,9656,11000,10830,11000,,11672,,12236,,12156,12129,,,69.4,72.7,74.1,81.9,78.2,77.1,,77.0,,76.0,,71.2,69.0,
Asia,South-Eastern Asia,Malaysia,WPB-ICPR,,43424,35644,42389,50305,39440,,38387,,36608,39144,47986,,51602,,,172.5,138.9,162.1,188.9,145.5,,136.5,,125.5,131.8,158.7,,165.6
Asia,Southern Asia,Maldives,WPB-ICPR,,1110,,1489,,993,,830,,994,,1200,1513,,,,357.6,,454.8,,287.8,,227.7,,257.4,,293.9,361.6,
Africa,Western Africa,Mali,WPB-ICPR,,4407,,,,,6700,,5817,,4963,5209,,,,,35.6,,,,,45.9,,37.4,,30.1,30.7,,
Europe,Southern Europe,Malta,UN-CTS,278,298,294,375,528,662,494,584,584,585,615,581,565,,,68.9,73.6,72.3,91.8,128.7,160.6,119.3,140.3,139.6,139.0,145.3,136.5,132.1,
Oceania,Micronesia,Marshall Islands,WPB-ICPR,20,,,47,,,50,,41,,36,35,,,,38.4,,,90.2,,,95.6,,78.0,,68.2,66.2,,
Americas,Caribbean,Martinique,WPB-ICPR,643,,631,,763,,920,,885,,918,,940,,,163.0,,158.9,,191.9,,232.2,,225.1,,236.0,,243.6,
Africa,Western Africa,Mauritania,WPB-ICPR,1185,,815,,,,,1700,,1602,,1768,,,,40.1,,26.0,,,,,47.1,,41.8,,43.5,,
Africa,Eastern Africa,Mauritius,UN-CTS/WPB-ICPR,2605,2572,2547,2238,2272,2200,2384,2449,2706,2760,2663,2233,,2237,,215.5,211.6,208.4,182.2,184.1,177.5,191.6,196.2,216.3,220.2,212.1,177.6,,177.2
Africa,Eastern Africa,Mayotte,WPB-ICPR,163,,107,,155,,216,,211,,188,,177,,,97.8,,60.1,,81.5,,106.7,,98.2,,82.7,,73.7,
Americas,Central America,Mexico,UN-CTS,185606,196577,208272,211308,214682,,186614,188013,213758,207278,218373,228021,221439,190175,,175.7,183.7,192.0,191.9,192.0,,161.6,160.3,179.5,171.5,178.2,183.6,175.9,149.2
Oceania,Micronesia,Micronesia (Federated States of),WPB-ICPR,,86,,103,,,76,,95,,107,132,,,,,80.7,,97.5,,,73.1,,91.8,,103.2,126.9,,
Europe,Western Europe,Monaco,UN-CTS,28,34,31,37,36,34,23,12,32,33,29,,34,31,,85.0,102.1,91.7,107.5,102.5,94.8,63.0,32.4,85.3,87.3,76.4,,88.8,80.5
Asia,Eastern Asia,Mongolia,UN-CTS,,8124,8906,6740,7923,8098,6532,7421,8011,8145,8068,7690,5471,5692,,,325.4,352.5,263.5,305.7,308.1,244.8,273.6,290.1,289.4,281.2,263.0,183.8,188.3
Europe,Southern Europe,Montenegro,UN-CTS,741,799,894,851,957,1216,1499,1457,1328,1331,1064,1123,1131,1123,,120.7,129.9,145.0,137.7,154.5,195.7,240.7,233.4,212.3,212.5,169.7,178.9,180.0,178.7
Africa,Northern Africa,Morocco,UN-CTS/WPB-ICPR,54542,59069,50933,53580,54660,59212,57563,64877,,70675,72005,74941,74039,,,182.8,195.7,166.9,173.6,175.0,187.4,179.9,200.2,,212.0,212.9,218.4,212.7,
Africa,Eastern Africa,Mozambique,UN-CTS/WPB-ICPR,,15359,17769,18013,17858,27889,35235,15249,16304,,15663,15430,15976,,,,75.6,84.9,83.6,80.5,122.1,149.8,63.0,65.4,,59.3,56.7,57.0,
Asia,South-Eastern Asia,Myanmar,WPB-ICPR,,60000,,,65063,,60053,,66000,,60000,,,79668,,,124.8,,,132.3,,120.6,,130.6,,116.6,,,150.6
Africa,Southern Africa,Namibia,WPB-ICPR,,4442,,,4064,,,4251,,,4010,,3560,,,,221.1,,,195.4,,,195.6,,,173.1,,146.8,
Oceania,Micronesia,Nauru,WPB-ICPR,,,3,,,,37,,,26,,14,,,,,,29.7,,,,372.0,,,248.1,,126.5,,
Asia,Southern Asia,Nepal,WPB-ICPR,,6393,,5580,,8401,,10739,,14936,,16813,,,,,25.3,,21.5,,31.7,,39.7,,54.0,,59.4,,
Europe,Western Europe,Netherlands,UN-CTS,16184,18766,17560,16091,15151,14610,14364,14368,13969,13473,12721,11934,10850,,,99.9,115.2,107.3,97.9,91.8,88.2,86.4,86.1,83.5,80.2,75.5,70.7,64.1,
Oceania,Melanesia,New Caledonia,WPB-ICPR,315,,251,,326,,,,438,,402,,448,,,140.0,,107.9,,135.8,,,,172.0,,153.5,,166.5,
Oceania,Australia and New Zealand,New Zealand,UN-CTS/WPB-ICPR,,6556,7430,7588,7534,7860,8546,8435,8467,8223,8223,8641,9121,9938,,,160.7,179.7,181.3,178.0,183.7,197.7,193.0,191.6,184.1,182.0,189.2,197.7,213.3
Americas,Central America,Nicaragua,UN-CTS/WPB-ICPR,,6233,5536,6029,6663,5925,5807,6789,,9800,,10569,,,,,117.4,102.9,110.6,120.7,105.9,102.5,118.3,,166.7,,175.7,,
Africa,Western Africa,Niger,WPB-ICPR,,,7432,7381,,6664,,5337,,6899,,,8525,,,,,54.6,52.2,,43.8,,32.5,,38.9,,,42.8,
Africa,Western Africa,Nigeria,UN-CTS/WPB-ICPR,,38999,39006,40953,39438,41130,42685,47072,48658,51560,55173,56620,,63142,,,28.8,28.1,28.7,26.9,27.4,27.6,29.7,29.9,30.8,32.1,32.1,,33.9
Oceania,Micronesia,Northern Mariana Islands,WPB-ICPR,,150,,126,,124,,,162,,,175,,,,,228.4,,204.3,,215.9,,,301.2,,,321.3,,
Europe,Northern Europe,Norway,UN-CTS,2822,2899,3170,3387,3446,3477,3340,3564,3866,4052,3869,4103,4103,,,61.7,63.0,68.4,72.5,73.0,72.9,69.2,72.9,78.1,80.8,76.2,79.8,78.9,
Asia,Western Asia,Oman,WPB-ICPR,,,,,,,,,,,1300,,,,,,,,,,,,,,,35.0,,,
Asia,Southern Asia,Pakistan,WPB-ICPR,,88659,89370,86500,90000,,81409,75586,78100,74944,,79700,80169,,,,58.8,58.1,55.1,56.1,,48.7,44.3,44.8,42.1,,43.0,42.3,
Oceania,Micronesia,Palau,WPB-ICPR,103,,97,,111,,132,,92,,103,72,72,,,522.8,,487.3,,551.8,,648.9,,446.6,,492.4,341.3,338.2,
Americas,Central America,Panama,UN-CTS,,12015,12262,12189,12065,10217,10878,12542,13207,14481,14467,14876,17811,,,,367.5,368.2,359.4,349.3,290.6,303.9,344.3,356.2,383.8,376.9,381.0,448.7,
Oceania,Melanesia,Papua New Guinea,WPB-ICPR,,,4056,,,4574,,4268,,3467,,4580,4864,,,,,64.2,,,67.4,,60.0,,46.7,,59.1,61.4,
Americas,South America,Paraguay,UN-CTS,,,6281,6006,5827,5824,6631,6197,7161,8194,9233,10847,12896,13345,,,,108.4,102.1,97.7,96.3,108.2,99.8,113.8,128.4,142.8,165.5,194.2,198.5
Americas,South America,Peru,UN-CTS,28836,31311,33010,35835,39684,43286,44406,45464,49206,61390,67597,71961,77242,82023,,107.0,114.8,119.6,128.2,140.3,151.1,153.1,154.8,165.3,203.6,221.2,232.3,246.2,258.2
Asia,South-Eastern Asia,Philippines,UN-CTS,,83501,,91200,,94961,,95390,100590,106623,110747,119600,135741,,,,98.6,,103.9,,104.6,,101.8,105.6,110.1,112.5,119.5,133.5,
Europe,Eastern Europe,Poland,UN-CTS,79281,80368,84875,90529,89648,84978,85749,82372,82832,85459,80165,78358,71772,71528,,206.3,209.3,221.2,236.1,233.9,221.7,223.7,214.9,216.2,223.0,209.3,204.6,187.6,187.2
Europe,Southern Europe,Portugal,UN-CTS,13835,13152,12889,12636,11587,10807,11287,11839,12955,13875,14535,14198,14373,13917,,131.9,124.9,122.0,119.2,109.0,101.5,105.9,111.1,121.9,131.1,138.1,135.6,138.0,134.1
Americas,Caribbean,Puerto Rico,UN-CTS/WPB-ICPR,,14380,14263,13788,,12130,11258,10894,11470,12244,12246,12246,11364,10727,,,380.8,378.8,367.2,,324.7,302.1,293.1,309.4,331.1,332.0,332.7,309.3,292.4
Asia,Western Asia,Qatar,UN-CTS/WPB-ICPR,569,564,522,805,449,551,,,1150,,1150,,,,,82.6,74.3,60.4,79.7,37.7,39.7,,,58.9,,51.1,,,
Asia,Eastern Asia,Republic of Korea,UN-CTS,57336,54796,47311,45651,45647,47966,48228,45681,45038,46708,48824,51761,54667,57675,,118.8,113.0,97.1,93.4,93.0,97.5,97.7,92.2,90.5,93.5,97.3,102.7,108.1,113.6
Europe,Eastern Europe,Republic of Moldova,UN-CTS,,9377,8876,9042,7895,6830,6535,6324,6480,6583,6853,7317,,,,,225.1,213.5,218.2,191.2,166.1,159.5,154.8,158.9,161.6,168.3,179.8,,
Africa,Eastern Africa,Réunion,WPB-ICPR,1071,,1040,,1307,,,,1078,,1128,,1046,,,138.8,,131.4,,161.6,,,,128.7,,132.6,,121.2,
Europe,Eastern Europe,Romania,UN-CTS,42815,39031,36700,34038,29390,26212,26716,28244,30694,31817,33434,30156,28334,27455,,197.0,180.8,171.2,160.2,139.7,125.9,129.6,138.2,151.3,157.7,166.6,151.0,142.5,138.8
Europe,Eastern Europe,Russian Federation,UN-CTS,,762762,823396,871360,883168,887501,863899,818037,755648,701909,677287,671649,646085,630155,,,529.5,573.3,608.0,617.0,620.3,603.7,571.4,527.5,489.4,471.7,467.2,449.0,438.0
Africa,Eastern Africa,Rwanda,WPB-ICPR,,,,,,,,55000,,55618,,,54279,,,,,,,,,,536.8,,515.5,,,466.7,
Americas,Caribbean,Saint Kitts and Nevis,UN-CTS/WPB-ICPR,195,,,237,232,271,254,282,346,366,330,334,,220,,412.2,,,481.6,466.0,538.4,499.2,548.2,665.3,695.9,620.7,621.5,,401.5
Americas,Caribbean,Saint Lucia,WPB-ICPR,460,,503,,,518,,526,,568,,634,,525,,285.8,,307.2,,,306.1,,304.8,,324.9,,359.4,,294.9
Americas,Caribbean,Saint Vincent and the Grenadines,UN-CTS/WPB-ICPR,,1404,364,1085,1071,1176,1075,1039,1268,460,,412,,,,,1293.3,334.7,996.3,982.1,1077.3,984.0,950.5,1159.7,420.8,,376.7,,
Oceania,Polynesia,Samoa,WPB-ICPR,,234,,183,,,300,,427,,,,501,,,,130.9,,101.1,,,162.3,,227.5,,,,258.6,
Europe,Southern Europe,San Marino,WPB-ICPR,,,,,,,,,,,,,2,,,,,,,,,,,,,,,6.1,
Africa,Middle Africa,Sao Tome and Principe,WPB-ICPR,,,155,160,,,240,305,,217,,,178,,,,,99.6,100.4,,,140.5,174.5,,118.7,,,91.0,
Asia,Western Asia,Saudi Arabia,WPB-ICPR,,,,,,,44600,,49000,,47000,,,,,,,,,,,167.3,,173.5,,157.0,,,
Africa,Western Africa,Senegal,UN-CTS/WPB-ICPR,,,6593,6515,6612,6891,7550,7179,,8428,,8630,,9310,,,,58.6,56.4,55.7,56.5,60.2,55.6,,61.5,,59.3,,60.4
Europe,Southern Europe,Serbia,UN-CTS/WPB-ICPR,7487,7654,8078,7893,9043,9701,10975,11211,11070,10226,10031,10288,10064,10672,,80.5,82.7,87.7,86.0,99.0,106.6,121.1,124.2,123.1,114.2,112.5,115.8,113.7,121.0
Africa,Eastern Africa,Seychelles,UN-CTS/WPB-ICPR,172,147,162,174,172,297,,432,,628,,735,,,,200.2,168.0,182.5,194.1,190.5,327.5,,472.6,,680.5,,788.2,,
Africa,Western Africa,Sierra Leone,UN-CTS/WPB-ICPR,,1400,1740,1610,1978,1886,,2237,,2762,3281,3603,3488,,,,25.7,30.8,27.5,32.9,30.6,,34.6,,40.8,47.4,50.9,48.2,
Asia,South-Eastern Asia,Singapore,UN-CTS,17375,15623,14453,12761,12410,12500,13428,13604,13164,12975,13334,12794,12640,12454,,408.9,357.5,321.8,276.7,262.2,257.7,270.4,268.1,254.3,246.2,248.7,234.8,228.4,221.8
Americas,Caribbean,Sint Maarten (Dutch part),WPB-ICPR,,,,,94,,,,,180,,161,,,,,,,,289.8,,,,,512.3,,427.1,,
Europe,Eastern Europe,Slovakia,UN-CTS,8873,9422,8897,8249,7986,8166,9316,10031,10525,10850,9753,10020,9913,9995,,164.3,174.5,164.8,152.8,147.9,151.3,172.5,185.6,194.6,200.3,179.8,184.4,182.2,183.7
Europe,Southern Europe,Slovenia,UN-CTS,1070,1085,1132,1301,1336,1318,1365,1351,1273,1377,1360,1522,1399,1308,,53.8,54.5,56.7,64.9,66.4,65.1,67.1,66.1,62.0,66.8,65.8,73.5,67.4,63.0
Oceania,Melanesia,Solomon Islands,WPB-ICPR,,275,295,283,211,173,,268,,291,321,282,271,,,,60.0,62.8,58.8,42.8,34.3,,50.8,,52.8,57.0,49.0,46.1,
Africa,Southern Africa,South Africa,WPB-ICPR,180952,186739,157402,,,164297,,163312,159265,158165,156370,154648,,,,379.8,387.0,322.4,,,325.9,,316.6,304.7,298.4,290.8,283.6,,
Africa,Eastern Africa,South Sudan,WPB-ICPR,,,,,,,,,,,,,6504,,,,,,,,,,,,,,,54.7,
Europe,Southern Europe,Spain,UN-CTS,56096,59375,61054,64021,67100,73558,76079,73929,70472,68597,66765,65017,61614,59589,,131.5,137.0,138.6,143.1,147.8,159.9,163.7,158.0,150.2,146.4,143.0,139.8,132.8,128.4
Asia,Southern Asia,Sri Lanka,UN-CTS/WPB-ICPR,,20661,22114,22867,26349,28582,27151,26025,23213,23215,27000,19774,19067,,,,106.7,113.3,116.3,133.0,143.3,135.2,128.8,114.3,113.7,131.5,95.9,92.0,
Asia,Western Asia,State of Palestine,UN-CTS,4285,3812,7873,4993,4255,7596,10645,12520,12674,14810,12606,14274,9606,8155,,124.5,108.8,220.2,136.4,113.4,197.2,269.0,307.9,303.3,344.8,285.5,314.6,206.0,170.1
Africa,Northern Africa,Sudan,WPB-ICPR,12000,,,,,,19144,,20000,,19101,,,,,40.8,,,,,,56.9,,56.9,,51.8,,,
Americas,South America,Suriname,UN-CTS,,,,,,,,,,,11936,10595,10233,10116,,,,,,,,,,,,2200.0,1933.6,1849.8,1812.5
Africa,Southern Africa,Swaziland,UN-CTS/WPB-ICPR,3169,2719,2667,2648,,2546,2713,,3764,3411,3280,3616,3610,,,291.4,248.3,241.2,236.3,,219.7,229.8,,307.2,273.3,258.0,279.2,273.7,
Europe,Northern Europe,Sweden,UN-CTS,6755,7332,7377,7397,6977,7073,7286,6846,6669,6296,5723,5702,5543,5910,,75.5,81.6,81.6,81.3,76.1,76.6,78.2,72.9,70.5,66.0,59.5,58.8,56.8,60.1
Europe,Western Europe,Switzerland,UN-CTS,5223,5983,6137,5567,5278,5303,5605,5765,5626,6102,6652,6519,6498,6541,,71.6,81.4,82.8,74.4,69.8,69.4,72.4,73.6,70.9,76.0,81.8,79.2,78.1,78.0
Asia,Western Asia,Syrian Arab Republic,UN-CTS,11829,10599,,,,,,,,,,,,,,67.9,59.5,,,,,,,,,,,,
Asia,Eastern Asia,"China, Taiwan Province of China",WPB-ICPR,,56786,60122,63226,,63203,,65311,64420,66106,65288,63452,,,,,252.8,266.0,278.2,,275.7,,282.7,277.9,284.2,279.7,271.0,,
Asia,Central Asia,Tajikistan,WPB-ICPR,10000,,,10804,,7350,,9317,,,,,,,,152.0,,,154.3,,100.6,,121.9,,,,,,
Asia,South-Eastern Asia,Thailand,UN-CTS/WPB-ICPR,,167142,162293,151586,,185082,213094,210855,224492,234895,279854,317980,323473,325298,,,257.1,248.1,230.3,,278.1,318.6,313.7,332.4,346.2,410.7,464.8,471.1,472.8
Europe,Southern Europe,The former Yugoslav Republic of Macedonia,UN-CTS/WPB-ICPR,1608,1782,2132,2038,,2235,,2516,2515,2543,,3116,3427,,,78.3,86.6,103.5,98.8,,108.1,,121.5,121.4,122.6,,150.0,164.8,
Asia,South-Eastern Asia,Timor-Leste,UN-CTS/WPB-ICPR,320,,,,,179,223,,260,295,,,184,,,33.3,,,,,16.6,20.4,,23.0,25.5,,,14.8,
Africa,Western Africa,Togo,UN-CTS/WPB-ICPR,3200,,,,,,,4116,,4214,,4493,4422,,,59.4,,,,,,,63.3,,61.4,,62.2,59.6,
Oceania,Polynesia,Tonga,WPB-ICPR,,116,128,102,,106,,159,,158,,176,,,,,115.5,126.7,100.3,,102.9,,152.7,,150.5,,166.4,,
Americas,Caribbean,Trinidad and Tobago,UN-CTS,,3924,3771,3700,3599,3863,3719,3691,4287,3710,3615,3379,7447,,,,304.1,290.8,283.9,274.9,293.7,281.4,277.9,321.2,276.5,268.1,249.5,547.5,
Africa,Northern Africa,Tunisia,WPB-ICPR,,26000,,,,,26319,,21000,,25000,,23553,,,,259.5,,,,,250.1,,195.1,,227.0,,208.9,
Asia,Western Asia,Turkey,UN-CTS,63796,58016,55966,70524,90732,103435,115920,120194,128253,136638,144098,158690,177262,,,96.5,86.6,82.4,102.6,130.4,146.8,162.5,166.2,174.7,183.2,190.1,206.0,226.5,
Asia,Central Asia,Turkmenistan,UN-CTS/WPB-ICPR,15460,14015,13462,10953,,,,26500,,,30568,,,,,332.1,298.0,283.1,227.7,,,,520.9,,,569.6,,,
Oceania,Polynesia,Tuvalu,WPB-ICPR,,,7,,3,,,8,,12,,11,,,,,,69.8,,29.3,,,76.0,,111.9,,100.8,,
Africa,Eastern Africa,Uganda,UN-CTS,17952,18549,19048,19225,19247,28775,31173,31230,32021,35212,39568,42330,,,,67.4,67.3,66.7,65.1,62.9,90.9,95.1,92.1,91.2,97.0,105.4,109.0,,
Europe,Eastern Europe,Ukraine,UN-CTS/WPB-ICPR,191241,192047,170923,160725,149690,145946,147716,154027,154029,,147112,,,60771,,401.9,406.7,364.5,344.8,322.7,316.0,321.2,336.4,338.0,,326.1,,,136.7
Asia,Western Asia,United Arab Emirates,UN-CTS,,,9936,11193,,,,,,9824,9959,9826,,,,,,217.0,213.5,,,,,,110.4,110.6,108.3,,
Europe,Northern Europe,United Kingdom (England and Wales),UN-CTS,73657,74488,75121,76560,78445,81674,81836,84004,84428,84886,81884,83678,84444,83604,,139.3,140.1,140.2,141.9,144.2,148.9,148.2,150.8,150.3,150.1,143.8,145.8,145.9,143.6
Europe,Northern Europe,United Kingdom (Northern Ireland),UN-CTS,,,1330,1512,1504,1543,1525,1465,1673,1682,1796,1709,1447,1407,,,,77.0,86.7,85.4,86.7,85.0,81.2,92.2,92.2,98.2,92.9,78.1,75.5
Europe,Northern Europe,United Kingdom (Scotland),UN-CTS,6606,6776,6856,7187,7376,7827,7964,7854,8179,8057,7894,7731,7676,7552,,130.3,133.3,134.2,140.0,142.7,150.4,152.2,149.3,154.3,151.6,148.2,144.6,142.9,139.7
Africa,Eastern Africa,United Republic of Tanzania,WPB-ICPR,,43244,46416,43911,,41613,40111,,38353,33338,36552,34196,34404,,,,113.1,117.8,108.1,,96.2,89.8,,80.6,67.9,72.2,65.5,63.9,
Americas,Northern America,United States,UN-CTS,2153000,2155900,2200400,2256600,2296400,2310300,2297700,2279100,2252500,2231400,2222500,2225100,2172800,2162400,,742.3,737.0,745.6,757.7,764.0,761.5,750.7,738.4,724.2,712.1,704.4,700.3,679.2,671.1
Americas,Caribbean,United States Virgin Islands,WPB-ICPR,,576,,586,,612,,577,,577,577,,,,,,532.9,,545.3,,573.0,,543.6,,546.6,547.9,,,
Americas,South America,Uruguay,UN-CTS/WPB-ICPR,6523,6396,6211,6887,,7665,,8700,9070,9418,9448,9542,9996,,,196.1,192.4,186.8,206.8,,228.7,,257.8,267.9,277.3,277.2,279.0,291.3,
Asia,Central Asia,Uzbekistan,WPB-ICPR,48000,,,,34000,,42000,,,42000,,43900,,,,185.8,,,,124.6,,149.2,,,142.2,,143.9,,
Oceania,Melanesia,Vanuatu,WPB-ICPR,93,,138,,123,,170,187,,194,,,230,,,46.7,,65.9,,55.9,,73.7,79.1,,78.4,,,86.9,
Americas,South America,Venezuela (Bolivarian Republic of),WPB-ICPR,,19951,,19257,,24069,,40825,,45224,,51256,49664,,,,75.8,,70.7,,85.5,,140.6,,151.3,,166.7,159.4,
Asia,South-Eastern Asia,Viet Nam,WPB-ICPR,,,88414,,92153,,107668,,113018,130180,,142636,136245,,,,,104.9,,107.3,,123.0,,126.4,143.9,,154.1,145.6,
Asia,Western Asia,Yemen,UN-CTS/WPB-ICPR,16252,7319,5994,5189,5947,6574,6894,12409,10390,,14000,,,,,83.5,36.6,29.1,24.5,27.3,29.4,30.0,52.6,42.8,,54.7,,,
Africa,Eastern Africa,Zambia,WPB-ICPR,13200,,14347,,,15000,15544,16666,,17000,17021,17038,18560,25000,,115.6,,119.0,,,114.7,115.5,120.3,,115.6,112.3,109.1,115.3,150.5
Africa,Eastern Africa,Zimbabwe,UN-CTS/WPB-ICPR,21125,19888,17997,18081,16429,14029,,13361,,16900,16902,17484,18857,,,167.2,155.6,139.1,137.8,123.2,103.5,,94.9,,114.9,112.3,113.4,119.5,
